TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,anomaly_score,fraud_flag,ai_explanation
TX000086,AC00098,1340.19,29-09-2023 17:22,Credit,Austin,D000574,165.114.224.47,M012,Online,54,Engineer,30,1,8654.28,04-11-2024 08:06,-0.0005559524875314859,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0006. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000087,AC00303,24.56,20-10-2023 17:27,Debit,Mesa,D000428,16.131.3.140,M033,Branch,64,Doctor,69,1,9869.93,04-11-2024 08:12,0.12360722079662417,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1236. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000088,AC00373,568.07,28-08-2023 17:03,Debit,Washington,D000018,8.243.4.138,M054,ATM,48,Doctor,115,1,10556.81,04-11-2024 08:07,0.12206675085328988,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1221. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000089,AC00438,9.61,22-06-2023 18:37,Credit,San Diego,D000453,132.127.5.187,M043,Online,58,Doctor,179,1,12883.91,04-11-2024 08:09,0.09244500449474086,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0924. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000090,AC00437,392.96,20-11-2023 16:28,Debit,Kansas City,D000141,186.54.68.246,M022,Online,24,Student,100,1,791.65,04-11-2024 08:08,0.1700141395970502,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1700. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000091,AC00106,716.93,14-09-2023 16:49,Credit,Milwaukee,D000322,101.223.82.253,M052,Online,60,Retired,34,1,4064.02,04-11-2024 08:08,0.10364659292244954,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1036. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000092,AC00310,223.85,02-10-2023 16:36,Debit,Kansas City,D000481,133.223.159.151,M009,ATM,53,Engineer,55,4,2929.91,04-11-2024 08:08,-0.022642571572182635,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0226. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000093,AC00149,230.66,27-03-2023 18:16,Debit,Houston,D000526,60.43.160.195,M049,Branch,21,Student,135,1,618.05,04-11-2024 08:10,0.16140784856247592,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1614. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000094,AC00373,442.12,21-12-2023 16:37,Debit,Los Angeles,D000645,168.36.49.167,M047,Online,19,Student,260,1,1375.8,04-11-2024 08:08,0.08314357541476147,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0831. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000095,AC00425,644.17,02-03-2023 16:05,Debit,San Antonio,D000178,165.38.56.205,M093,ATM,29,Engineer,72,1,1143.52,04-11-2024 08:08,0.13987559087337204,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1399. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000096,AC00010,508.68,26-06-2023 16:16,Credit,Mesa,D000622,193.108.17.115,M048,Branch,51,Engineer,127,1,7708.41,04-11-2024 08:09,0.15786181950307027,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1579. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000097,AC00348,858.63,18-04-2023 17:27,Credit,San Francisco,D000019,175.230.206.232,M002,Branch,27,Student,185,1,1872.96,04-11-2024 08:10,0.09145287845976852,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0915. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000098,AC00011,25.36,17-07-2023 17:08,Debit,Louisville,D000192,62.152.134.92,M007,ATM,57,Engineer,78,1,201.04,04-11-2024 08:11,0.12439150401190996,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1244. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000099,AC00453,147.62,01-09-2023 17:26,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,04-11-2024 08:07,0.148120006543832,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1481. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000100,AC00178,115.02,11-09-2023 16:19,Debit,San Antonio,D000528,134.222.122.238,M004,Branch,37,Doctor,175,1,7643.66,04-11-2024 08:08,0.16048927057589124,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1605. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000101,AC00265,383.37,24-01-2023 17:23,Debit,Fort Worth,D000321,18.72.115.111,M066,Branch,30,Engineer,24,1,8901.93,04-11-2024 08:11,0.12056354310227119,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1206. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000102,AC00018,98.54,11-08-2023 16:18,Credit,El Paso,D000528,34.125.226.63,M095,Online,20,Student,167,1,9383.43,04-11-2024 08:10,0.1108887969990126,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1109. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000103,AC00075,83.24,16-10-2023 18:35,Credit,Fort Worth,D000607,21.28.32.1,M009,Branch,55,Doctor,164,1,1181.31,04-11-2024 08:10,0.1569798627833252,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1570. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000104,AC00464,196.16,24-02-2023 16:29,Debit,Virginia Beach,D000164,204.34.243.93,M099,Branch,27,Engineer,146,1,9418.86,04-11-2024 08:08,0.1555493005546444,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1555. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000105,AC00170,129.94,02-01-2023 16:36,Debit,Las Vegas,D000647,111.226.226.202,M045,ATM,32,Engineer,235,1,7954.92,04-11-2024 08:06,0.1334071175999741,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1334. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000106,AC00235,306.9,30-11-2023 16:31,Debit,Colorado Springs,D000078,96.115.67.230,M047,Online,46,Engineer,51,1,9418.08,04-11-2024 08:10,0.15739070592319715,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1574. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000107,AC00013,114.98,01-11-2023 16:52,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,04-11-2024 08:09,0.17734466970564255,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1773. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000108,AC00397,756.59,06-03-2023 16:47,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,04-11-2024 08:11,0.08155458561909634,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0816. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000109,AC00423,503.76,27-11-2023 18:32,Debit,Los Angeles,D000518,216.151.64.40,M083,Online,22,Student,35,1,447.82,04-11-2024 08:09,0.12453515124431991,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1245. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000110,AC00154,143.03,31-07-2023 16:37,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,04-11-2024 08:10,0.16281917223781,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1628. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000111,AC00068,1045.22,22-11-2023 16:13,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,04-11-2024 08:07,0.06573472676614267,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0657. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000112,AC00318,245.54,21-03-2023 16:29,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,04-11-2024 08:10,0.16751242564397,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1675. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000113,AC00396,254.37,20-04-2023 18:26,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,04-11-2024 08:06,0.1530866025598196,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1531. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000114,AC00121,213.76,01-03-2023 17:52,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,3528.72,04-11-2024 08:09,0.04695129627461225,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0470. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000115,AC00336,327.86,10-02-2023 16:52,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16,04-11-2024 08:06,0.16629428212819763,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1663. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000116,AC00468,2.5,21-07-2023 16:43,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,04-11-2024 08:09,0.09976690187119291,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0998. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000117,AC00282,300.08,09-10-2023 17:02,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,04-11-2024 08:12,0.06381221898973488,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0638. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000118,AC00498,56.98,01-01-2024 16:34,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,04-11-2024 08:07,0.06056315423517622,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0606. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000119,AC00085,407.65,07-07-2023 16:11,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,04-11-2024 08:06,0.1342752605833748,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1343. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000120,AC00092,115.83,22-05-2023 17:09,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,04-11-2024 08:10,0.16839679454654916,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1684. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000121,AC00295,53.57,16-08-2023 16:17,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,04-11-2024 08:08,0.13076995983549122,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1308. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000122,AC00358,63.34,17-11-2023 16:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,04-11-2024 08:10,0.13206230303027272,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1321. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX000123,AC00311,317.87,22-05-2023 17:29,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,04-11-2024 08:11,0.16093766920742014,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1609. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
